source	target
52089087	25073877
52089087	227268175
52089087	1005922950
52089087	50275559
52089087	140051163
52089087	770885406107762688
52089087	2402207630
52089087	719639839717658626
52089087	41315579
52089087	18331516
52089087	21083916
52089087	21032999
52089087	2390683054
52089087	536752701
52089087	288953271
52089087	137126887
52089087	4330260676
52089087	84550993
52089087	93752983
52089087	2482743108
52089087	162687173
52089087	2389111070
52089087	21878444
52089087	90036046
52089087	111255848
52089087	106685601
52089087	64375821
52089087	7343682
52089087	28076891
52089087	66367656
52089087	19231330
52089087	20902761
52089087	25893416
52089087	86276400
52089087	151204990
52089087	2343344964
52089087	14574678
52089087	8021112
52089087	3639228496
52089087	155892282
52089087	44710953
52089087	135881576
52089087	127625626
52089087	25501629
52089087	123513064
52089087	39749666
52089087	137673566
52089087	317068142
52089087	952336182
52089087	2194324334
52089087	111145564
52089087	154049114
52089087	1577543270
52089087	23494800
52089087	137451762
52089087	1286697570
52089087	18358675
52089087	91354458
52089087	2905329448
52089087	1722370166
52089087	111268763
52089087	3811164322
52089087	3010073457
52089087	3389297805
52089087	53691381
52089087	127547840
52089087	391300672
52089087	612548910
52089087	1300005086
52089087	342655495
52089087	18695295
52089087	2255011838
52089087	77528520
52089087	410070653
52089087	370704899
52089087	3329325417
52089087	64688863
52089087	163809386
52089087	1900345446
52089087	350141214
52089087	3326991059
52089087	174995041
52089087	43893633
52089087	3143488055
52089087	2929560191
52089087	732894074
52089087	148043093
52089087	2775331097
52089087	146191281
52089087	3147512429
52089087	118179167
52089087	8464662
52089087	2239442800
52089087	1497720132
52089087	114181027
52089087	89314780
52089087	269776158
52089087	3012151384
52089087	150158917
52089087	546081184
52089087	262309296
52089087	1178582360
52089087	47303402
52089087	21144125
52089087	18240585
52089087	18677173
52089087	36918785
52089087	845114430
52089087	2416059523
52089087	1705217731
52089087	2769886837
52089087	29113855
52089087	441924602
52089087	300759996
52089087	145281825
52089087	559283841
52089087	23053539
52089087	371741257
52089087	197014877
52089087	14424978
52089087	62809987
52089087	48002537
52089087	83598715
52089087	137353530
52089087	7526892
52089087	18336459
52089087	117402128
52089087	484674919
52089087	2314312269
52089087	227256787
52089087	196907274
52089087	25885783
52089087	549181845
52089087	19590713
52089087	307034323
52089087	217037545
52089087	2285054700
52089087	315233994
52089087	430598209
52089087	582786562
52089087	297379960
52089087	99738498
52089087	554235896
52089087	84589251
52089087	1446296545
52089087	144929619
52089087	501655538
52089087	19620653
52089087	366504614
52089087	1657783045
52089087	18704501
52089087	23364287
52089087	179475841
52089087	265323307
52089087	29136504
52089087	509160446
52089087	222229511
52089087	1417511964
52089087	149096047
52089087	858173576
52089087	1322645377
52089087	18283160
52089087	529372023
52089087	22476444
52089087	35695666
52089087	14711491
52089087	29482320
52089087	29577436
52089087	590181714
52089087	584081927
52089087	251248123
52089087	501656402
52089087	17833237
52089087	83616901
52089087	17636894
52089087	570248663
52089087	634910890
52089087	100226255
52089087	234827400
52089087	869901404
52089087	243224165
52089087	469207114
52089087	30331417
52089087	595334335
52089087	637030194
52089087	25708664
52089087	63287482
52089087	9057632
52089087	74827666
52089087	21294601
52089087	124272766
52089087	574747536
52089087	929675244
52089087	121471413
52089087	24691376
52089087	96736531
52089087	850703088
52089087	25055134
52089087	888685602
52089087	386530053
52089087	166992952
52089087	533054187
52089087	29416413
52089087	96558724
52089087	5010251
52089087	124516432
52089087	517710986
52089087	14420872
52089087	763867501
52089087	106519858
52089087	21580763
52089087	202124729
52089087	276991796
52089087	150410980
52089087	40898195
52089087	20825151
52089087	626395120
52089087	748883714
52089087	5742482
52089087	314132446
52089087	90448187
52089087	533051117
52089087	313323304
52089087	186414306
52089087	135868600
52089087	20662630
52089087	34231958
52089087	211144651
52089087	335136786
52089087	135551597
52089087	26408282
52089087	142657017
52089087	287583181
52089087	98852047
52089087	161216637
52089087	19158925
52089087	1384321
52089087	29422232
52089087	576073082
52089087	418592637
52089087	586661401
52089087	171872829
52089087	240424484
52089087	532990556
52089087	17763880
52089087	204489333
52089087	2384071
52089087	5267
52089087	205748089
52089087	15204716
52089087	151422072
52089087	6014912
52089087	14638452
52089087	25861943
52089087	448916135
52089087	22689074
52089087	65753171
52089087	148669502
52089087	819522
52089087	23222496
52089087	220947340
52089087	454947915
52089087	19810490
52089087	5898162
52089087	247830949
52089087	104471865
52089087	14252890
52089087	383218998
52089087	29655958
52089087	17842763
52089087	194625312
52089087	15019951
52089087	21331333
52089087	390677196
52089087	15006091
52089087	292897456
52089087	15077314
52089087	26568334
52089087	12811302
52089087	20246165
52089087	119345450
52089087	162338755
52089087	43082024
52089087	244238316
52089087	226088347
52089087	132252645
52089087	125399010
52089087	36606068
52089087	19592720
52089087	53106736
52089087	12868442
52089087	50641762
52089087	24352612
52089087	212159635
52089087	277899490
52089087	86753410
52089087	15269801
52089087	22898060
52089087	251160107
52089087	254235669
52089087	15070678
52089087	18193793
52089087	47876842
52089087	69673433
52089087	86556761
52089087	27608616
52089087	141264530
52089087	68834612
52089087	8937142
52089087	171089294
52089087	181935643
52089087	46864958
52089087	190727916
52089087	55283
52089087	79123213
52089087	54884677
52089087	217043789
52089087	124563796
52089087	26352937
52089087	65357828
52089087	32351778
52089087	25272028
52089087	40858205
52089087	135789942
52089087	9472802
52089087	42885040
52089087	54007536
52089087	5627062
52089087	124430978
52089087	16708690
52089087	54923609
52089087	26712390
52089087	21854772
52089087	19541556
52089087	17896271
52089087	7860822
52089087	9850632
52089087	18305515
52089087	93223971
52089087	8849382
52089087	24771001
52089087	84351228
52089087	2239701
52089087	13176882
52089087	97897422
52089087	14334974
52089087	25053716
52089087	20461916
52089087	121466759
52089087	56470622
52089087	15435089
52089087	15772318
52089087	80868494
52089087	19159664
52089087	20756483
52089087	129301501
52089087	159950527
52089087	65355407
52089087	150691532
52089087	36343081
52089087	115393803
52089087	29678213
52089087	25680767
52089087	15942612
52089087	52736020
52089087	17462723
52089087	6141832
52089087	713333
52089087	11388132
52089087	8876292
52089087	82331149
52089087	103008953
52089087	125294047
52089087	155338227
52089087	74998338
52089087	19586635
52089087	115625343
52089087	31063958
52089087	9651102
52089087	119689623
52089087	39128256
52089087	98652502
52089087	12881092
52089087	8847692
52089087	14368468
52089087	9131522
52089087	1719241
52089087	14431307
52089087	28312489
52089087	28320082
52089087	17196994
52089087	21638379
52089087	17336102
52089087	55914675
52089087	14101652
52089087	25700527
52089087	6257562
52089087	20856024
52089087	7859682
52089087	5563892
52089087	31812433
52089087	25654754
52089087	7858412
52089087	18333941
52089087	18975790
52089087	16128289
52089087	16195712
52089087	21604599
52089087	39326646
52089087	18135155
52089087	66737462
52089087	38011103
52089087	21212830
52089087	16408747
52089087	16778743
52089087	7362432
52089087	18472274
52089087	1274631
52089087	6340322
52089087	94560999
52089087	17941291
52089087	38633167
52089087	7881292
52089087	17908762
52089087	58337505
52089087	54197911
52089087	59923
52089087	23947239
52089087	5940772
52089087	108010153
52089087	123679504
52089087	55526527
52089087	119871973
52089087	8015712
52089087	1274591
52089087	92249870
52089087	41585071
52089087	79299249
52089087	17843279
52089087	17509570
52089087	74427281
52089087	134504802
52089087	15419358
52089087	102799367
52089087	20466215
52089087	23922282
52089087	7040932
52089087	291
52089087	6385432
52089087	17266725
52089087	11347122
202998971	17187721
202998971	1431127868
202998971	705003437843456002
202998971	91981058
202998971	1017370882207961089
202998971	501092912
202998971	4795469603
202998971	524745208
202998971	207156020
202998971	1598322511
202998971	259227873
202998971	414039912
202998971	55031181
202998971	258031607
202998971	3012002321
202998971	104714009
202998971	70025104
202998971	726015289238892544
202998971	99387199
202998971	3387919222
202998971	221176669
202998971	17812282
202998971	2514099537
202998971	254239629
202998971	834609484781723648
202998971	1621271
202998971	15928389
202998971	42212356
202998971	64297333
202998971	2872360455
202998971	197349023
202998971	211503446
202998971	198907710
202998971	1327879904
202998971	2322215108
202998971	2616845067
202998971	2616975215
202998971	2507150522
202998971	2765452144
202998971	2765426621
202998971	2616933783
202998971	460244251
202998971	231517247
202998971	1006379054
202998971	247432064
202998971	2482292029
202998971	2869079123
202998971	18721526
202998971	2820152176
202998971	218800948
202998971	255639497
202998971	912259741
202998971	245802981
202998971	124160965
202998971	425974553
202998971	82822983
202998971	1319070146
202998971	1042281084
202998971	2152854944
202998971	2222110105
202998971	1891184310
202998971	350880488
202998971	234343553
202998971	2829560479
202998971	131438725
202998971	2381899982
202998971	33627689
202998971	606652030
202998971	447114986
202998971	476218525
202998971	835353062
202998971	160204655
202998971	177931963
202998971	247432039
202998971	29682077
202998971	1356397476
202998971	398966957
202998971	154982472
202998971	541393939
202998971	379319302
202998971	2485503626
202998971	1718574288
202998971	465660880
202998971	229419350
202998971	1728224814
202998971	27755970
202998971	2594553241
202998971	46040335
202998971	234361568
202998971	119784530
202998971	124500231
202998971	269752621
202998971	960088520
202998971	352646284
202998971	52081658
202998971	383889220
202998971	272040503
202998971	260675842
202998971	2557178443
202998971	264390737
202998971	1145034476
202998971	34600274
202998971	2457804181
202998971	1000115516
202998971	501820539
202998971	254268975
202998971	2274711124
202998971	1338746155
202998971	39709191
202998971	617357975
202998971	706963228
202998971	14201559
202998971	1826036540
202998971	85376646
202998971	2473654566
202998971	61729827
202998971	718629168
202998971	2769738444
202998971	21997890
202998971	2769611491
202998971	2499180990
202998971	473293644
202998971	211109040
202998971	37623918
202998971	310871408
202998971	94512749
202998971	2272884495
202998971	237454657
202998971	19016519
202998971	11564462
202998971	110389982
202998971	64004954
202998971	721094134
202998971	1870796401
202998971	1248812713
202998971	53185968
202998971	102696082
202998971	1949443014
202998971	1230190992
202998971	76016329
202998971	192851000
202998971	353553146
202998971	100202273
202998971	1670282316
202998971	1532064433
202998971	290686636
202998971	1528413444
202998971	1530046274
202998971	253557165
202998971	54514059
202998971	205745714
202998971	114472510
202998971	15082919
202998971	2231414376
202998971	65680265
202998971	368209368
202998971	228770042
202998971	49341288
202998971	111674590
202998971	209204631
202998971	135918180
202998971	490492336
202998971	173981760
202998971	94554592
202998971	758859679
202998971	230419981
202998971	1707157424
202998971	1112586439
202998971	2379235300
202998971	423393899
202998971	2227145923
202998971	613782503
202998971	2296165437
202998971	24513535
202998971	2412347814
202998971	868637460
202998971	125339617
202998971	44339637
202998971	1907083904
202998971	135467086
202998971	166928100
202998971	256619594
202998971	2383697353
202998971	550318438
202998971	9651102
202998971	5426922
202998971	74427281
202998971	36316943
202998971	28317115
202998971	127809307
202998971	626395120
202998971	46113908
202998971	934150045
202998971	238078531
202998971	242726811
202998971	131050897
202998971	96113023
202998971	2344654173
202998971	2351260037
202998971	1512519811
202998971	1498252076
202998971	276458778
202998971	1375444609
202998971	6893682
202998971	819791
202998971	103082126
202998971	114427755
202998971	124981066
202998971	73121804
202998971	115620708
202998971	2194207956
202998971	2167960016
202998971	2239701
202998971	153892776
202998971	6637652
202998971	323115891
202998971	260792058
202998971	552105980
202998971	72784816
202998971	199671036
202998971	39974140
202998971	234069852
202998971	12788912
202998971	73107749
202998971	94107682
202998971	1600544424
202998971	826993640
202998971	7250052
202998971	50393960
202998971	227243044
202998971	14763871
202998971	145693497
202998971	20835710
202998971	146191281
202998971	1430578944
202998971	98924112
202998971	910767529
202998971	50022538
202998971	1688347856
202998971	318619092
202998971	20774963
202998971	228904635
202998971	18212999
202998971	226189190
202998971	20568257
202998971	26854088
202998971	443986996
202998971	54257070
202998971	18896624
202998971	273915456
202998971	263736016
202998971	78670684
202998971	2282300906
202998971	39209659
202998971	250025573
202998971	199797267
202998971	1631288233
202998971	251197121
202998971	1497477414
202998971	2260127680
202998971	42462273
202998971	21641890
202998971	219268787
202998971	112387124
202998971	444514035
202998971	44973393
202998971	16254443
202998971	19975782
202998971	539868517
202998971	19590713
202998971	266068786
202998971	109515460
202998971	206370986
202998971	20461916
202998971	296269001
202998971	206155823
202998971	843050808
202998971	18324392
202998971	34236869
202998971	14419232
202998971	150282205
202998971	52654266
202998971	140956234
202998971	18305515
202998971	716349301
202998971	95403466
202998971	1465402087
202998971	510757912
202998971	1378096567
202998971	83351084
202998971	1010884015
202998971	1108850263
202998971	465932371
202998971	245106613
202998971	1960771933
202998971	250048072
202998971	1726319268
202998971	1205124584
202998971	1009647265
202998971	2003811
202998971	70909049
202998971	531257184
202998971	96797739
202998971	492058131
202998971	212963342
202998971	158285149
202998971	195310352
202998971	39960073
202998971	96618564
202998971	257460620
202998971	2203050968
202998971	239902376
202998971	244028543
202998971	552042471
202998971	1444247178
202998971	25861943
202998971	42399280
202998971	46092489
202998971	407743414
202998971	335154483
202998971	23182358
202998971	151422072
202998971	11123152
202998971	33445129
202998971	41209221
202998971	286026102
202998971	857089111
202998971	472720510
202998971	1685375941
202998971	156197618
202998971	434912997
202998971	285503348
202998971	437447538
202998971	55573902
202998971	357415277
202998971	225532442
202998971	174564737
202998971	894807367
202998971	1600711
202998971	52185544
202998971	19927982
202998971	20497877
202998971	217354827
202998971	93218501
202998971	297003990
202998971	403701631
202998971	202787632
202998971	25885783
202998971	210381721
202998971	517365220
202998971	155892282
202998971	76604446
202998971	27851878
202998971	409236017
202998971	19223644
202998971	93438495
202998971	357808623
202998971	1451488063
202998971	326052649
202998971	112398231
202998971	329119948
202998971	188003953
202998971	475850047
202998971	146939233
202998971	1157969870
202998971	1484443896
202998971	245295724
202998971	156917305
202998971	26226587
202998971	437785140
202998971	237633665
202998971	572542808
202998971	13344822
202998971	1006033220
202998971	244692203
202998971	222176360
202998971	713869314
202998971	869442973
202998971	917303702
202998971	454806521
202998971	259935978
202998971	119113134
202998971	595706591
202998971	496760620
202998971	1484766402
202998971	255707744
202998971	144739008
202998971	28758811
202998971	309892255
202998971	98882707
202998971	1193128598
202998971	44372950
202998971	46610278
202998971	1619802469
202998971	992909372
202998971	861443389
202998971	104898464
202998971	503592491
202998971	216844925
202998971	348582676
202998971	81412665
202998971	121170414
202998971	280538401
202998971	127836053
202998971	714729229
202998971	241071259
202998971	14919351
202998971	1182583614
202998971	19961207
202998971	384197387
202998971	200013456
202998971	424830337
202998971	1855390632
202998971	319575641
202998971	262552366
202998971	1275842341
202998971	22616284
202998971	437807669
202998971	171427650
202998971	153149828
202998971	193833686
202998971	423401481
202998971	85804493
202998971	334244068
202998971	438556726
202998971	158444997
202998971	62235168
202998971	103591702
202998971	123644000
202998971	1582397432
202998971	323071539
202998971	247124789
202998971	214066554
202998971	911071327
202998971	19106648
202998971	280670711
202998971	132669346
202998971	92686819
202998971	1480306106
202998971	220276710
202998971	254037386
202998971	51071881
202998971	54230411
202998971	36080604
202998971	1688183600
202998971	189587411
202998971	30959708
202998971	1227925368
202998971	1486002391
202998971	168240492
202998971	367380244
202998971	1603039747
202998971	251248123
202998971	234674822
202998971	1308140088
202998971	355363054
202998971	596525761
202998971	819522
202998971	296933725
202998971	19725861
202998971	460493002
202998971	332980518
202998971	94969064
202998971	376106059
202998971	119532045
202998971	257024918
202998971	82333374
202998971	381510523
202998971	390790022
202998971	1002416472
202998971	873383256
202998971	23575892
202998971	140946708
202998971	175007459
202998971	1286326279
202998971	137929311
202998971	1687723442
202998971	344604628
202998971	1640591642
202998971	130590801
202998971	166522275
202998971	1683898232
202998971	517466355
202998971	73127171
202998971	408705587
202998971	136396893
202998971	544965973
202998971	185144667
202998971	209287604
202998971	122155481
202998971	227608037
202998971	243268435
202998971	157746675
202998971	385326376
202998971	728427794
202998971	521731371
202998971	20980673
202998971	33197174
202998971	35839265
202998971	224215822
202998971	168627559
202998971	132831861
202998971	226577981
202998971	323773055
202998971	230695481
202998971	263182962
202998971	266577860
202998971	982799065
202998971	45800609
202998971	152410838
202998971	1243576158
202998971	295535896
202998971	270399207
202998971	875468900
202998971	15908764
202998971	781096794
202998971	507072187
202998971	83893602
202998971	415549455
202998971	112178437
202998971	294477051
202998971	1178114196
202998971	24590951
202998971	424939093
202998971	252484273
202998971	20235403
202998971	141805761
202998971	1285879728
202998971	80092579
202998971	23311339
202998971	289249913
202998971	494869154
202998971	83910272
202998971	66304555
202998971	146954571
202998971	250322061
202998971	98951138
202998971	461225362
202998971	150170273
202998971	9796472
202998971	122778346
202998971	1053368491
202998971	206071884
202998971	67168115
202998971	278452008
202998971	95090028
202998971	1109629466
202998971	8222532
202998971	291652857
202998971	111345576
202998971	48635679
202998971	78835482
202998971	13359172
202998971	81696672
202998971	1339701386
202998971	211835080
202998971	951782024
202998971	42461710
202998971	19470978
202998971	234404160
202998971	171495064
202998971	127822288
202998971	634688954
202998971	278656903
202998971	113065052
202998971	343382976
202998971	154890428
202998971	65317459
202998971	216627375
202998971	25571628
202998971	164592982
202998971	208606168
202998971	20497246
202998971	1427951178
202998971	163048350
202998971	254985430
202998971	111876597
202998971	769317679
202998971	34648273
202998971	544151172
202998971	1251109255
202998971	19090398
202998971	348572314
202998971	7190382
202998971	18976451
202998971	49340133
202998971	14234077
202998971	488737706
202998971	79942504
202998971	151841397
202998971	19539314
202998971	84554315
202998971	92960105
202998971	25714402
202998971	22343448
202998971	1249904478
202998971	453813108
202998971	1346435090
202998971	92498409
202998971	93458228
202998971	331185067
202998971	148077087
202998971	281559266
202998971	154478785
202998971	1109035260
202998971	346469855
202998971	1168424971
202998971	276856263
202998971	94619930
202998971	19150591
202998971	213395317
202998971	142786417
202998971	17082629
202998971	1307710039
202998971	252604181
202998971	1065688196
202998971	314476302
202998971	20245575
202998971	405765358
202998971	238672943
202998971	598077160
202998971	25681192
202998971	44090106
202998971	943429657
202998971	78561328
202998971	542723105
202998971	42945388
202998971	7629222
202998971	67414669
202998971	214817644
202998971	76575996
202998971	163535496
202998971	426919013
202998971	42865110
202998971	16951109
202998971	39955825
202998971	389312543
202998971	472774563
202998971	155545774
202998971	205854027
202998971	80134831
202998971	14798094
202998971	68686297
202998971	19234825
202998971	349615527
202998971	620483458
202998971	17351392
202998971	279429894
202998971	104596024
202998971	162517536
202998971	126691370
202998971	19027759
202998971	44386840
202998971	32165041
202998971	1116422017
202998971	1089688657
202998971	19740150
202998971	118647022
202998971	86960532
202998971	390328335
202998971	246418051
202998971	998183990
202998971	365988099
202998971	453850609
202998971	326404101
202998971	21503352
202998971	21086517
202998971	125631967
202998971	1057297567
202998971	467315589
202998971	501564104
202998971	9436442
202998971	795697316
202998971	34678301
202998971	14526024
202998971	50226700
202998971	425051893
202998971	132482367
202998971	427193284
202998971	71334158
202998971	42897251
202998971	64671216
202998971	192145311
202998971	217380703
202998971	17632063
202998971	115779944
202998971	239410115
202998971	231926181
202998971	67274247
202998971	120421340
202998971	19143159
202998971	66781058
202998971	185301112
202998971	237242636
202998971	296168425
202998971	311329446
202998971	223155047
202998971	219038262
202998971	311592350
202998971	299268823
202998971	333862620
202998971	122300982
202998971	18290651
202998971	357549729
202998971	89424071
202998971	76949590
202998971	28972835
202998971	26258735
202998971	57925691
202998971	177135896
202998971	242282184
202998971	218048422
202998971	232112570
202998971	180026856
202998971	107990000
202998971	121801422
202998971	517418545
202998971	218871205
202998971	224716982
202998971	548766380
202998971	763781964
202998971	148043093
202998971	36318568
202998971	122635703
202998971	150566594
202998971	226219081
202998971	110670622
202998971	49442623
202998971	190565056
202998971	209252299
202998971	16651457
202998971	26568334
202998971	488292764
202998971	35677662
202998971	179920683
202998971	17387342
202998971	250282326
202998971	173864276
202998971	133265773
202998971	582192350
202998971	122105499
202998971	246724189
202998971	79541817
202998971	113828853
202998971	1286381
202998971	117027242
202998971	495973642
202998971	126959586
202998971	191367020
202998971	980517180
202998971	1069118630
202998971	92478410
202998971	125382081
202998971	713888701
202998971	550215803
202998971	383943088
202998971	184921689
202998971	104532688
202998971	274956740
202998971	137646884
202998971	17872621
202998971	246240405
202998971	89652566
202998971	80787909
202998971	154110883
202998971	207491899
202998971	579803675
202998971	30867631
202998971	224210507
202998971	249554146
202998971	16431789
202998971	123229481
202998971	395396908
202998971	22122990
202998971	15049909
202998971	195661058
202998971	69099880
202998971	7486302
202998971	386502924
202998971	563077588
202998971	164167260
202998971	949860517
202998971	316571873
202998971	308658439
202998971	492982604
202998971	539976344
202998971	96839662
202998971	31196055
202998971	292897456
202998971	111859556
202998971	23048875
202998971	300809824
202998971	74169481
202998971	193669368
202998971	146776896
202998971	112111406
202998971	139709317
202998971	18979401
202998971	226520411
202998971	44625910
202998971	76014960
202998971	111057941
202998971	22469324
202998971	20045134
202998971	20042231
202998971	7426082
202998971	897260862
202998971	17440987
202998971	156882645
202998971	35274807
202998971	933941947
202998971	610331036
202998971	15581273
202998971	161343390
202998971	23736627
202998971	29159436
202998971	297940299
202998971	90666321
202998971	280483239
202998971	111617428
202998971	137737290
202998971	39232421
202998971	104455455
202998971	522184793
202998971	35243445
202998971	341974407
202998971	176379864
202998971	232343904
202998971	153420017
202998971	132878737
202998971	745684008
202998971	101861555
202998971	129724177
202998971	885027776
202998971	171954204
202998971	109071939
202998971	149473601
202998971	449757619
202998971	804576577
202998971	845318113
202998971	34617601
202998971	307764083
202998971	86377358
202998971	785357983
202998971	228355357
202998971	64982193
202998971	273915307
202998971	274482695
202998971	198447001
202998971	197015740
202998971	267697543
202998971	88173989
202998971	145673669
202998971	66700618
202998971	21032999
202998971	139980410
202998971	65606395
202998971	205171373
202998971	226537659
202998971	151454491
202998971	50630602
202998971	183663876
202998971	78246843
202998971	81651441
202998971	196511267
202998971	60600304
202998971	239357047
202998971	406947357
202998971	20663500
202998971	72842745
202998971	92753720
202998971	294515561
202998971	116557975
202998971	317355208
202998971	15970050
202998971	469295306
202998971	33491171
202998971	282506453
202998971	248626672
202998971	242257207
202998971	3644821
202998971	198514243
202998971	148069139
202998971	211143085
202998971	121384255
202998971	263690093
202998971	33261895
202998971	69378800
202998971	225512166
202998971	612334288
202998971	251988060
202998971	43102982
202998971	23179901
202998971	111679825
202998971	113042104
202998971	995228814
202998971	996859298
202998971	551124068
202998971	65738751
202998971	199236661
202998971	374153410
202998971	25871024
202998971	151640179
202998971	26491376
202998971	216332839
202998971	266173271
202998971	849621739
202998971	538105590
202998971	125075468
202998971	107367481
202998971	19561310
202998971	151478997
202998971	388114833
202998971	239744206
202998971	56336586
202998971	172677541
202998971	185240299
202998971	423479868
202998971	183720341
202998971	776155692
202998971	935156136
202998971	501573257
202998971	259264550
202998971	239476111
202998971	96630251
202998971	105165560
202998971	940883898
202998971	74817120
202998971	16824180
202998971	112287937
202998971	273406275
202998971	386089994
202998971	307260550
202998971	486932687
202998971	27028248
202998971	291837562
202998971	67578876
202998971	344938298
202998971	262102993
202998971	1383571
202998971	129856682
202998971	29402249
202998971	26227703
202998971	248569207
202998971	25875575
202998971	27611497
202998971	17189316
202998971	148329919
202998971	73905169
202998971	404687027
202998971	128286266
202998971	15402358
202998971	277497963
202998971	245696360
202998971	95648575
202998971	94042859
202998971	607136766
202998971	436521952
202998971	18567018
202998971	191194023
202998971	150997809
202998971	199673578
202998971	244891060
202998971	137346892
202998971	152591249
202998971	171872768
202998971	54333914
202998971	221037627
202998971	400524509
202998971	23491735
202998971	94751305
202998971	146438238
202998971	113051754
202998971	133661621
202998971	140839078
202998971	207914546
202998971	23330733
202998971	377444032
202998971	235702903
202998971	201856211
202998971	25877338
202998971	115618961
202998971	472117045
202998971	109561940
202998971	389957353
202998971	237272061
202998971	76097701
202998971	87482432
202998971	20989797
202998971	480229577
202998971	394083234
202998971	123802788
202998971	25689874
202998971	34989094
202998971	185628876
202998971	98852683
202998971	14219395
202998971	83354854
202998971	83441625
202998971	49912317
202998971	137967210
202998971	578788496
202998971	160183113
202998971	101497421
202998971	18937543
202998971	447096778
202998971	903747169
202998971	25865107
202998971	150166249
202998971	41660436
202998971	409917164
202998971	187295865
202998971	217537277
202998971	87393980
202998971	271964477
202998971	239508386
202998971	437556617
202998971	222465633
202998971	280088248
202998971	120871202
202998971	383107486
202998971	418852853
202998971	233272791
202998971	612530694
202998971	301429354
202998971	182834114
202998971	202991059
202998971	264074705
202998971	124439134
202998971	266464616
202998971	420205902
202998971	278454082
202998971	47673661
202998971	414734639
202998971	10542072
202998971	20049936
202998971	122644092
202998971	812844006
202998971	80276933
202998971	15492359
202998971	47939390
202998971	97670734
202998971	18158887
202998971	56638005
202998971	94047496
202998971	21638379
202998971	18145870
202998971	215080433
202998971	29444530
202998971	25268039
202998971	239964089
202998971	28694307
202998971	168627016
202998971	180364798
202998971	814886984
202998971	153390764
202998971	23295958
202998971	45795043
202998971	206224099
202998971	19285402
202998971	18159605
202998971	401643880
202998971	255012508
202998971	255613957
202998971	543612601
202998971	56382058
202998971	372684554
202998971	291926071
202998971	633799133
202998971	102327789
202998971	620017013
202998971	421002924
202998971	545929498
202998971	330246213
202998971	407916618
202998971	25267170
202998971	397862929
202998971	92569321
202998971	113341604
202998971	547631956
202998971	704868030
202998971	381700852
202998971	306411923
202998971	443091332
202998971	559884881
202998971	211820996
202998971	47069199
202998971	25799344
202998971	34242002
202998971	618026689
202998971	232135689
202998971	49574438
202998971	163407611
202998971	28543376
202998971	269675186
202998971	116396961
202998971	44861203
202998971	18189180
202998971	1719241
202998971	109229083
202998971	210589251
202998971	42835727
202998971	23087952
202998971	32348088
202998971	15534632
202998971	161260331
202998971	391879913
202998971	507441251
202998971	105461695
202998971	154110788
202998971	572979767
202998971	431819595
202998971	112103313
202998971	132141628
202998971	586661401
202998971	201269075
202998971	25047303
202998971	362701038
202998971	382580122
202998971	45804101
202998971	610884718
202998971	20685894
202998971	14169428
202998971	258895336
202998971	305019940
202998971	100169382
202998971	249147184
202998971	23431080
202998971	26712390
202998971	64370400
202998971	224296646
202998971	368872037
202998971	218633003
202998971	393450961
202998971	518300467
202998971	296173128
202998971	55782357
202998971	150995513
202998971	442784964
202998971	430275652
202998971	268186574
202998971	193812210
202998971	98658355
202998971	506214553
202998971	173759047
202998971	596656615
202998971	547122834
202998971	120384101
202998971	536158799
202998971	130821052
202998971	392246711
202998971	160567166
202998971	128482184
202998971	327419751
202998971	474774404
202998971	28832046
202998971	122020285
202998971	153388079
202998971	608513292
202998971	593801371
202998971	610596565
202998971	538197626
202998971	116700741
202998971	102652436
202998971	183530487
202998971	89148364
202998971	196128730
202998971	42374737
202998971	416553159
202998971	300353223
202998971	200028110
202998971	320661883
202998971	202130166
202998971	158102750
202998971	78899525
202998971	17466089
202998971	38683186
202998971	505955024
202998971	130411783
202998971	430657554
202998971	209230371
202998971	374480132
202998971	600767632
202998971	585867047
202998971	137654920
202998971	137680211
202998971	481084357
202998971	248178353
202998971	19002925
202998971	66990714
202998971	160878212
202998971	365644847
202998971	216490158
202998971	493252577
202998971	200475572
202998971	52104114
202998971	80595443
202998971	209260285
202998971	43865765
202998971	324339945
202998971	1410241
202998971	135273000
202998971	133252098
202998971	248759246
202998971	593534227
202998971	40624243
202998971	180128820
202998971	67264572
202998971	113073933
202998971	39226557
202998971	21282566
202998971	196082329
202998971	107074484
202998971	16903305
202998971	582956850
202998971	90206611
202998971	81643959
202998971	388835310
202998971	217037545
202998971	24276367
202998971	326355433
202998971	104901307
202998971	264879895
202998971	123373694
202998971	17777322
202998971	312571716
202998971	254986594
202998971	277019976
202998971	275023692
202998971	237003013
202998971	83801611
202998971	125512325
202998971	562687276
202998971	551376954
202998971	210499242
202998971	260679696
202998971	80550673
202998971	333335093
202998971	15594973
202998971	89190850
202998971	15479921
202998971	61718992
202998971	89421328
202998971	85721484
202998971	282053839
202998971	120410852
202998971	260259364
202998971	232897058
202998971	164614528
202998971	385860049
202998971	19224277
202998971	38841131
202998971	520742537
202998971	16967050
202998971	120382812
202998971	80831011
202998971	213610010
202998971	475022362
202998971	22917924
202998971	13808802
202998971	96723397
202998971	278001657
202998971	306863098
202998971	59770305
202998971	308946178
202998971	19317442
202998971	76296970
202998971	302151636
202998971	192494965
202998971	189879065
202998971	47395667
202998971	122936530
202998971	136734068
202998971	8931292
202998971	11936432
202998971	7305132
